date,open,high,low,close,volume,volumeNotional,tradesDone
2022-01-02T00:00:00+00:00,47727.36181599333,47758.0732287469,47388.7126553789,47630.94879922358,1667.6441133499998,79431471.37830044,49337.0
2022-01-02T01:00:00+00:00,47631.42993960638,47646.59190446591,47321.17723374735,47380.26290886089,763.9458344899997,36195954.48626531,41834.0
2022-01-02T02:00:00+00:00,47381.25491845081,47452.73272559125,47282.901501983506,47374.67034570001,786.8927876999999,37278786.414696395,37600.0
2022-01-02T03:00:00+00:00,47373.92324103389,47474.157694300164,47274.12265035137,47333.47213756625,632.8756631199999,29956202.56683428,34266.0
2022-01-02T04:00:00+00:00,47333.11484349244,47419.865645272526,46770.76413063346,46910.92597050004,1848.1487164,86698367.61751507,54201.0
2022-01-02T05:00:00+00:00,46911.99713529954,47091.07152870645,46836.36207851621,47084.32932197854,1085.29874064,51100563.31702234,39821.0
2022-01-02T06:00:00+00:00,47084.8799477786,47244.30237322103,47016.51242113528,47125.879128920344,830.60571703,39143024.624546,35881.0
2022-01-02T07:00:00+00:00,47124.52583235743,47300.86431130488,47091.675915861015,47177.327139479974,738.9534933699998,34861850.69757803,34356.0
2022-01-02T08:00:00+00:00,47177.179264223385,47249.522409128935,46974.59033509839,47224.84537534275,801.63109743,37856904.62419807,52518.0
2022-01-02T09:00:00+00:00,47224.82277086885,47498.5158169914,47149.203131438444,47276.16660616597,1081.6454948399987,51136052.62286461,43530.0
2022-01-02T10:00:00+00:00,47276.20874984121,47350.3580302503,47144.77888253839,47190.727703866905,566.6835141400003,26742207.410051163,27667.0
2022-01-02T11:00:00+00:00,47189.85763388388,47397.6124128095,47163.130122349045,47237.886814513,464.92178778999994,21961922.78922505,26933.0
2022-01-02T12:00:00+00:00,47241.00908949439,47450.0483415961,47018.06664888277,47295.33267194463,1133.5095202599998,53609709.84751305,40146.0
2022-01-02T13:00:00+00:00,47296.5804789177,47304.324559623186,47091.2633517107,47140.66965365509,808.0914999199999,38093974.447655365,32037.0
2022-01-02T14:00:00+00:00,47140.11509931187,47203.31923938171,47021.263894621276,47115.41606829896,812.3653734500001,38274932.569575824,39401.0
2022-01-02T15:00:00+00:00,47116.140255163766,47387.368032078586,47076.64618246573,47347.8111668719,1260.0159577799996,59658997.636212654,46227.0
2022-01-02T16:00:00+00:00,47348.04479174883,47846.181563973296,47283.12197523153,47773.04897977282,1887.973247709999,90194238.43535055,56947.0
2022-01-02T17:00:00+00:00,47851.03873049746,47987.64926676776,47329.202743695736,47406.10932544636,2064.9262392699998,97890119.04781643,64226.0
2022-01-02T18:00:00+00:00,47407.5264942024,47408.68259340954,46659.34491347911,47062.6877141911,2680.8881512200005,126169801.85754202,69345.0
2022-01-02T19:00:00+00:00,47061.15661093452,47218.9366241431,46850.8797116945,46918.72704809886,1875.1201788199999,87978251.8524379,48662.0
2022-01-02T20:00:00+00:00,46912.29814360526,47055.9213930378,46823.6157750335,47011.2906098256,895.3269421300002,42090475.06727995,37677.0
2022-01-02T21:00:00+00:00,47012.45308241487,47188.405399291245,46918.54760252088,47021.49653671853,765.8930795099996,36013438.78567613,34465.0
2022-01-02T22:00:00+00:00,47020.69610551696,47400.221228373186,47017.03213594563,47260.12093828711,968.0797453100005,45751565.841256805,38890.0
2022-01-02T23:00:00+00:00,47261.66159381366,47472.7691803128,47260.956483989605,47292.005696126755,1199.7480742199998,56738492.75992934,38016.0
2022-01-03T00:00:00+00:00,47291.12101368767,47293.36511949809,47055.63871694505,47055.76060529185,1141.2356251,53701710.3689362,41064.0
2022-01-03T01:00:00+00:00,47055.47151159579,47140.89088050943,46948.62276569299,47119.69967805883,963.10511731,45381223.886048816,36204.0
2022-01-03T02:00:00+00:00,47118.12287866138,47119.20139970987,46866.35701376806,47001.74793547536,1274.25187972,59892065.65690511,40715.0
2022-01-03T03:00:00+00:00,47002.421979049286,47083.0627111476,46724.87452405145,46795.70707436057,1449.5409515000001,67832293.7586839,40570.0
2022-01-03T04:00:00+00:00,46795.208711288025,46945.97115104765,46751.70981209873,46823.68746362544,941.8639600299999,44101543.69769733,32272.0
2022-01-03T05:00:00+00:00,46824.718594393344,47210.99697161594,46760.99111517459,47083.19235355482,1323.9167116,62334225.19234856,36452.0
2022-01-03T06:00:00+00:00,47082.45309618571,47104.22637487097,46882.481696732495,46926.73498763523,826.3635966100001,38778545.50154658,28826.0
2022-01-03T07:00:00+00:00,46926.24792474313,47082.93652689824,46860.07240509136,47055.79795786832,954.6160609,44920220.48904652,31513.0
2022-01-03T08:00:00+00:00,47054.332224042206,47138.57532849113,46928.03533614545,46981.73942002455,949.7347975299997,44620192.775684215,33605.0
2022-01-03T09:00:00+00:00,46980.95323945386,47107.664543163155,46779.16674396893,46986.0723988202,1316.4811994400004,61856280.948573515,38603.0
2022-01-03T10:00:00+00:00,46986.72171915968,47251.28878565929,46984.16502659542,47128.72694108574,1506.1566274500003,70983244.42559767,43732.0
2022-01-03T11:00:00+00:00,47128.31706273773,47431.64435453642,47127.8650486576,47380.45715478269,1734.5047017100003,82181625.7041398,43710.0
2022-01-03T12:00:00+00:00,47382.021255650005,47572.79702439,47177.04350941253,47195.379774212575,1650.8370124800003,77911879.74932012,52380.0
2022-01-03T13:00:00+00:00,47195.83617121537,47451.97023188342,47129.380632984255,47152.74602457982,1200.9071812099996,56626071.31468917,40234.0
2022-01-03T14:00:00+00:00,47154.432702121965,47281.794945260845,46771.55488436837,46873.406998166975,2522.4621954299996,118236397.12388018,63801.0
2022-01-03T15:00:00+00:00,46873.712163164746,47019.94408488064,46582.4870080135,46666.44564032762,2426.5695497899983,113239375.98774922,63584.0
2022-01-03T16:00:00+00:00,46641.69241757878,46777.16450339065,46271.503044082245,46485.02865783177,3629.9910726700023,168740239.04073852,76625.0
2022-01-03T17:00:00+00:00,46485.44782537727,46791.229073061404,46415.022431232486,46582.29600860942,1788.2146400200004,83299143.68834059,58196.0
2022-01-03T18:00:00+00:00,46581.69227346782,46741.51929001567,46413.4049819701,46473.71523854871,1181.82951126,54924008.16681044,49058.0
2022-01-03T19:00:00+00:00,46475.27811335264,46649.71056702591,46363.444474029355,46368.192474143856,1289.6243424799998,59797549.73145384,45236.0
2022-01-03T20:00:00+00:00,46369.23382844733,46412.03078995292,45696.95374988784,45922.126959667454,3485.198273810001,160047717.6095167,74051.0
2022-01-03T21:00:00+00:00,45917.83238334326,46262.74394097056,45815.00785461843,45983.63765900339,1808.3180740600005,83153043.08980192,56967.0
2022-01-03T22:00:00+00:00,45981.690048484605,46444.627532422084,45968.27738595663,46220.72454856571,1638.4654836700006,75731061.80304359,55257.0
2022-01-03T23:00:00+00:00,46221.71573029603,46576.06095553911,46174.25247010176,46450.23067924998,1772.8822717799999,82350790.49133375,48873.0
2022-01-04T00:00:00+00:00,46450.16852860813,46543.36096480324,46156.90949132028,46244.01680020666,1677.74486253,77585661.60929774,56057.0
2022-01-04T01:00:00+00:00,46243.565555889174,46403.593492276574,46044.77586098521,46059.82298399812,1345.7794312799992,61986362.38026243,47901.0
2022-01-04T02:00:00+00:00,46059.44284249352,46267.06095245032,45942.004930282754,46105.34437802301,1568.5139983100005,72316878.05383237,51069.0
2022-01-04T03:00:00+00:00,46105.32184797557,46384.06947111095,46008.732953557825,46319.75896974663,1287.7800436200002,59649661.22652821,41955.0
